Frequency	Pixel(95-95)
2720000000.0	1.4787066000000002
2720500000.0	1.4793246
2721000000.0	1.4782129999999998
2721500000.0	1.4782037999999997
2722000000.0	1.4779314
2722500000.0	1.4780658
2723000000.0	1.4779898
2723500000.0	1.4787776000000001
2724000000.0	1.4787664
2724500000.0	1.478979
2725000000.0	1.4792923999999998
2725500000.0	1.478836
2726000000.0	1.4783234
2726500000.0	1.4780798000000002
2727000000.0	1.477735
2727500000.0	1.4779754000000003
2728000000.0	1.4788548000000001
2728500000.0	1.4796304
2729000000.0	1.4784096
2729500000.0	1.4769371999999998
2730000000.0	1.4780875999999998
2730500000.0	1.4789252
2731000000.0	1.4794914
2731500000.0	1.4791382
2732000000.0	1.4796646
2732500000.0	1.4784404
2733000000.0	1.4789112
2733500000.0	1.4779053999999998
2734000000.0	1.4774918
2734500000.0	1.4779658
2735000000.0	1.4770736
2735500000.0	1.4787970000000001
2736000000.0	1.4783892
2736500000.0	1.4779528
2737000000.0	1.4790237999999998
2737500000.0	1.4774478
2738000000.0	1.4777016
2738500000.0	1.4784031999999998
2739000000.0	1.4780102000000002
2739500000.0	1.4776526
2740000000.0	1.4776168000000003
2740500000.0	1.4768358000000001
2741000000.0	1.4777090000000002
2741500000.0	1.4782908000000001
2742000000.0	1.4785862
2742500000.0	1.4791712000000001
2743000000.0	1.4790690000000002
2743500000.0	1.4784511999999999
2744000000.0	1.4789122
2744500000.0	1.4781895999999999
2745000000.0	1.4781204
2745500000.0	1.4776602
2746000000.0	1.4776593999999998
2746500000.0	1.4786668
2747000000.0	1.4775488
2747500000.0	1.4780928
2748000000.0	1.4784536000000001
2748500000.0	1.4782948
2749000000.0	1.478713
2749500000.0	1.4783974
2750000000.0	1.4778566
2750500000.0	1.4781454
2751000000.0	1.478687
2751500000.0	1.4791706000000002
2752000000.0	1.4783292000000001
2752500000.0	1.4788214
2753000000.0	1.4781506
2753500000.0	1.4771328000000001
2754000000.0	1.4770425999999999
2754500000.0	1.4781072000000002
2755000000.0	1.4783827999999999
2755500000.0	1.4786052
2756000000.0	1.4785446
2756500000.0	1.4779804
2757000000.0	1.4773798000000002
2757500000.0	1.47727
2758000000.0	1.4773926000000002
2758500000.0	1.4779703999999998
2759000000.0	1.4781266
2759500000.0	1.4781900000000001
2760000000.0	1.4792836
2760500000.0	1.4785663999999998
2761000000.0	1.4798023999999999
2761500000.0	1.4794862
2762000000.0	1.4778744000000001
2762500000.0	1.4771766
2763000000.0	1.4778338000000002
2763500000.0	1.4791507999999998
2764000000.0	1.4788890000000001
2764500000.0	1.4777854
2765000000.0	1.4793094
2765500000.0	1.4794901999999999
2766000000.0	1.4790002
2766500000.0	1.4791041999999999
2767000000.0	1.4790148
2767500000.0	1.4789298
2768000000.0	1.4787886000000001
2768500000.0	1.4776264
2769000000.0	1.4776396
2769500000.0	1.477441
